"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
189	0.017134	6	188.794	14	0	12	0	0	0	295	457	21	172174824	172230424	1	1	
129	0.0110147	5	128.857	9	0	13	0	0	0	295	454	21	172132456	172174824	1	1	
90	0.00734316	4	89.8972	6	0	14	0	0	0	294	454	21	172093224	172132456	1	1	
62	0.00489544	3	61.9266	4	0	15	0	0	0	295	456	21	172059480	172093224	1	1	
17	0.00122386	2	16.9792	1	1	17	0	0	0	294	455	21	172013456	172059480	0	1	
73	0.0305965	4	72.9388	25	0	2	0	0	0	300	452	15	174174440	175649232	1	12	
51	0.017134	3	50.9486	14	0	3	0	0	0	301	450	15	173610368	174174440	1	1	
27	0.00734316	2	26.9706	6	0	4	0	0	0	300	451	15	173204648	173610368	1	1	
15	0.00367158	1	14.9816	3	1	5	0	0	0	299	450	15	172925832	173204648	0	1	
73	0.0391635	3	72.9217	32	0	2	0	0	0	288	470	16	174236776	175649232	2	12	
20	0.00734316	2	19.978	6	0	3	0	0	0	290	468	15	173612048	174236776	1	2	
8	0.00244772	1	7.99021	2	1	4	0	0	0	289	468	15	173205320	173612048	0	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	288	468	16	173652920	174236776	0	2	
30	0.0183579	1	29.9633	15	1	2	0	0	0	294	470	21	174420352	175649232	0	12	
228	0.0930134	5	227.814	76	0	2	0	0	0	279	471	26	174691152	175649232	1	12	
168	0.0562976	4	167.831	46	0	3	0	0	0	279	470	25	173950624	174691152	1	1	
87	0.0232533	3	86.907	19	0	4	0	0	0	278	470	25	173440280	173950624	1	1	
47	0.0110147	2	46.9449	9	0	5	0	0	0	278	469	24	173080416	173440280	1	1	
12	0.00244772	1	11.9853	2	1	6	0	0	0	278	468	24	172830608	173080416	0	1	
45	0.0244772	2	44.951	20	0	2	0	0	0	301	459	24	174619824	175649232	1	12	
15	0.0061193	1	14.9816	5	1	3	0	0	0	302	458	23	173908800	174619824	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	287	463	24	174664824	175649232	0	12	
211	0.121162	6	210.879	99	0	1	0	0	0	338	447	14	174877136	149190992	1	552	
167	0.0673123	5	166.865	55	0	2	0	0	0	338	449	13	174069664	174877136	1	1	
115	0.0354919	4	114.894	29	0	3	0	0	0	338	448	13	173533176	174069664	1	1	
79	0.0208056	3	78.9168	17	0	4	0	0	0	335	447	12	173124432	173533176	1	1	
39	0.00856702	2	38.9572	7	0	5	0	0	0	336	446	11	172866744	173124432	1	1	
24	0.00489544	1	23.9706	4	1	6	0	0	0	337	447	12	172670184	172866744	0	1	
42	0.0318204	3	41.9682	26	0	1	0	0	0	374	317	13	174757464	149190992	1	552	
28	0.0146863	2	27.9706	12	0	2	0	0	0	374	316	13	174019496	174757464	2	1	
6	0.00244772	1	5.99266	2	1	3	0	0	0	372	316	13	173497192	174019496	0	2	
6	0.00244772	1	5.99266	2	1	3	0	0	0	373	317	12	173467952	174019496	0	2	
697	0.312084	10	696.688	255	0	1	0	0	0	329	321	16	174888520	149190992	1	552	
582	0.17134	9	581.657	140	0	2	0	0	0	323	319	16	174125952	174888520	2	1	
442	0.10158	8	441.695	83	0	3	0	0	0	327	318	15	173575952	174125952	1	2	
367	0.0709839	7	366.716	58	0	4	0	0	0	329	317	14	173153136	173575952	1	1	
327	0.0587453	6	326.706	48	0	5	0	0	0	329	320	14	172886976	173153136	1	1	
257	0.0416112	5	256.75	34	0	6	0	0	0	325	321	14	172685152	172886976	1	1	
197	0.0293726	4	196.794	24	0	7	0	0	0	327	321	13	172536696	172685152	1	1	
148	0.0208056	3	147.834	17	0	8	0	0	0	327	321	14	172417024	172536696	1	1	
84	0.0110147	2	83.9009	9	0	9	0	0	0	326	320	14	172321728	172417024	1	1	
30	0.00367158	1	29.9633	3	1	10	0	0	0	327	320	14	172243528	172321728	0	1	
52	0.0159102	4	51.9523	13	0	3	0	0	0	322	317	14	173536424	174125952	1	2	
34	0.00856702	3	33.9657	7	0	4	0	0	0	320	316	14	173151904	173536424	1	1	
22	0.00489544	2	21.9755	4	0	5	0	0	0	322	316	14	172885968	173151904	1	1	
12	0.00244772	1	11.9853	2	1	6	0	0	0	321	316	14	172684144	172885968	0	1	
182	0.16155	5	181.838	132	0	1	0	0	0	352	316	17	174960336	149190992	2	552	
74	0.0379397	4	73.9241	31	0	2	0	0	0	346	318	15	174181944	174960336	2	2	
19	0.0061193	3	18.9816	5	0	3	0	0	0	348	318	13	173497528	174181944	1	2	
13	0.00367158	2	12.9853	3	0	4	0	0	0	347	318	13	173124768	173497528	1	1	
5	0.00122386	1	4.99388	1	1	5	0	0	0	347	317	13	172867080	173124768	0	1	
9	0.00367158	1	8.98899	3	1	3	0	0	0	345	317	15	173536536	174181944	0	2	
14	0.00856702	1	13.9829	7	1	2	0	0	0	351	318	15	174124648	174960336	0	2	
7	0.00856702	1	6.99143	7	1	1	0	0	0	393	330	12	174711552	149190992	0	552	
3	0.00367158	1	2.99633	3	1	1	0	0	0	348	341	12	174713456	149190992	0	552	
60	0.0489544	3	59.951	40	0	1	0	0	0	284	345	14	174827864	149190992	1	552	
35	0.0183579	2	34.9633	15	0	2	0	0	0	282	347	13	174025880	174827864	1	1	
15	0.0061193	1	14.9816	5	1	3	0	0	0	282	346	13	173500776	174025880	0	1	
52	0.0403874	4	51.9596	33	0	1	0	0	0	300	355	13	174772544	149190992	1	552	
31	0.0146863	3	30.9706	12	0	2	0	0	0	298	355	13	174029240	174772544	1	1	
19	0.00734316	2	18.978	6	0	3	0	0	0	299	354	13	173502904	174029240	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	298	353	13	173127792	173502904	0	1	
4	0.00489544	1	3.9951	4	1	1	0	0	0	302	359	13	174722192	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	423	362	13	174724168	149190992	0	552	
84	0.0930134	2	83.907	76	0	1	0	0	0	280	369	16	174981576	149190992	2	552	
2	0.00122386	1	1.99755	1	1	2	0	0	0	279	366	13	174034464	174981576	0	2	
14	0.00856702	1	13.9829	7	1	2	0	0	0	280	368	15	174088552	174981576	0	2	
12	0.0146863	1	11.9853	12	1	1	0	0	0	309	368	12	174724840	149190992	0	552	
2	0.00244772	1	1.99755	2	1	1	0	0	0	336	374	12	174729208	149190992	0	552	
897	0.416112	14	896.584	340	0	1	0	0	0	416	406	16	174999120	149190992	3	552	
22	0.0122386	2	21.9755	10	0	2	0	0	0	415	405	16	174216136	174999120	1	3	
6	0.00244772	1	5.99266	2	1	3	0	0	0	415	404	16	173640192	174216136	0	1	
228	0.0477305	13	227.905	39	0	2	0	0	0	414	398	12	174004864	174999120	1	3	
206	0.0342681	12	205.897	28	0	3	0	0	0	415	394	12	173486392	174004864	1	1	
197	0.0305965	11	196.878	25	0	4	0	0	0	419	394	12	173117376	173486392	1	1	
181	0.0257011	10	180.871	21	0	5	0	0	0	416	394	12	172860360	173117376	1	1	
166	0.0220295	9	165.868	18	0	6	0	0	0	418	394	12	172666824	172860360	1	1	
136	0.0159102	8	135.873	13	0	8	0	0	0	416	395	12	172404856	172666824	1	1	
112	0.0122386	6	111.89	10	0	9	0	0	0	416	397	12	172314112	172404856	1	1	
94	0.00979088	5	93.9021	8	0	10	0	0	0	416	396	12	172241848	172314112	1	1	
74	0.00734316	4	73.9192	6	0	11	0	0	0	418	395	12	172184416	172241848	1	1	
52	0.00489544	3	51.9413	4	0	12	0	0	0	418	397	12	135967008	172184416	1	1	
28	0.00244772	2	27.9657	2	1	14	0	0	0	418	396	12	172068328	135967008	0	1	
485	0.157878	10	484.684	129	0	2	0	0	0	415	410	15	174110872	174999120	1	3	
379	0.0930134	9	378.721	76	0	3	0	0	0	416	409	14	173565016	174110872	1	1	
298	0.0599691	8	297.76	49	0	4	0	0	0	414	410	14	173172472	173565016	1	1	
238	0.0416112	7	237.792	34	0	5	0	0	0	413	409	13	172881040	173172472	2	1	
125	0.0183579	6	124.89	15	0	6	0	0	0	413	403	12	172667832	172881040	1	2	
113	0.0159102	5	112.889	13	0	7	0	0	0	413	405	12	172521728	172667832	1	1	
85	0.0110147	4	84.9119	9	0	8	0	0	0	415	403	12	172405752	172521728	1	1	
61	0.00734316	3	60.9339	6	0	9	0	0	0	416	405	12	172314784	172405752	1	1	
43	0.00489544	2	42.951	4	0	10	0	0	0	414	405	12	172242520	172314784	1	1	
33	0.00367158	1	32.9596	3	1	11	0	0	0	415	405	12	172184752	172242520	0	1	
68	0.0122386	3	67.9266	10	0	6	0	0	0	415	410	13	172680448	172881040	1	2	
38	0.0061193	2	37.9572	5	0	7	0	0	0	415	407	13	172533336	172680448	1	1	
24	0.00367158	1	23.9706	3	1	8	0	0	0	414	409	13	172413704	172533336	0	1	
180	0.150535	5	179.849	123	0	1	0	0	0	380	411	16	174864704	149190992	1	552	
84	0.0330442	4	83.9339	27	0	2	0	0	0	379	408	13	174109416	174864704	1	1	
60	0.0183579	3	59.9449	15	0	3	0	0	0	380	407	13	173526008	174109416	1	1	
48	0.0134625	2	47.9462	11	0	4	0	0	0	383	408	13	173145112	173526008	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	382	408	13	172880480	173145112	0	1	
743	0.31698	9	742.683	259	0	1	0	0	0	388	424	15	174942344	149190992	1	552	
652	0.205608	8	651.589	168	0	2	0	0	0	387	423	15	174167200	174942344	1	1	
540	0.137072	7	539.589	112	0	3	0	0	0	388	420	15	173607568	174167200	1	1	
432	0.0930134	6	431.628	76	0	4	0	0	0	388	418	15	173202520	173607568	1	1	
332	0.0624169	5	331.688	51	0	5	0	0	0	388	423	14	172902392	173202520	1	1	
257	0.044059	4	256.736	36	0	6	0	0	0	388	422	14	172699784	172902392	1	1	
185	0.0293726	3	184.794	24	0	7	0	0	0	386	421	14	172548640	172699784	1	1	
94	0.0134625	2	93.8923	11	0	8	0	0	0	387	416	14	172425792	172548640	1	1	
54	0.00734316	1	53.9339	6	1	9	0	0	0	387	420	14	172330552	172425792	0	1	
17	0.0208056	1	16.9792	17	1	1	0	0	0	340	422	13	174748992	149190992	0	552	
265	0.146863	8	264.853	120	0	1	0	0	0	345	424	15	174941224	149190992	1	552	
202	0.06976	7	201.86	57	0	2	0	0	0	347	426	14	174115688	174941224	1	1	
160	0.044059	6	159.868	36	0	3	0	0	0	346	426	14	173568936	174115688	1	1	
118	0.0269249	5	117.892	22	0	4	0	0	0	347	424	14	173176280	173568936	1	1	
94	0.0195818	4	93.9021	16	0	5	0	0	0	346	425	14	172902952	173176280	1	1	
54	0.00979088	3	53.9413	8	0	6	0	0	0	344	425	13	172682912	172902952	1	1	
36	0.0061193	2	35.9572	5	0	7	0	0	0	346	424	14	172548752	172682912	1	1	
8	0.00122386	1	7.99021	1	1	8	0	0	0	345	424	13	172415456	172548752	0	1	
1419	1.03416	7	1417.97	845	0	1	0	0	0	307	456	22	175470920	149190992	7	552	
95	0.0416112	4	94.9168	34	0	2	0	0	0	307	455	22	174574576	175470920	1	7	
57	0.0183579	3	56.9449	15	0	3	0	0	0	306	454	22	173877952	174574576	1	1	
39	0.0110147	2	38.9559	9	0	4	0	0	0	307	454	22	173373560	173877952	1	1	
15	0.00367158	1	14.9816	3	1	5	0	0	0	306	455	21	173041200	173373560	0	1	
69	0.0379397	2	68.9241	31	0	2	0	0	0	310	449	20	174416208	175470920	1	7	
21	0.00856702	1	20.9743	7	1	3	0	0	0	311	450	19	173774240	174416208	0	1	
481	0.219071	6	480.562	179	0	2	0	0	0	320	454	16	174233792	175470920	4	7	
112	0.0330442	5	111.901	27	0	3	0	0	0	329	456	14	173573376	174233792	1	4	
70	0.0159102	4	69.9364	13	0	4	0	0	0	327	453	14	173178296	173573376	1	1	
62	0.0134625	3	61.9327	11	0	5	0	0	0	328	454	14	172904184	173178296	1	1	
32	0.0061193	2	31.9633	5	0	6	0	0	0	326	455	14	172701464	172904184	1	1	
14	0.00244772	1	13.9829	2	1	7	0	0	0	327	455	14	172549472	172701464	0	1	
15	0.0061193	1	14.9816	5	1	3	0	0	0	320	453	16	173650832	174233792	0	4	
18	0.00734316	1	17.978	6	1	3	0	0	0	309	451	14	173571512	174233792	0	4	
130	0.0465067	3	129.86	38	0	3	0	0	0	317	448	15	173610032	174233792	1	4	
55	0.0159102	2	54.9364	13	0	4	0	0	0	318	448	14	173177512	173610032	1	1	
15	0.00367158	1	14.9816	3	1	5	0	0	0	317	447	14	172885296	173177512	0	1	
172	0.078327	5	171.843	64	0	2	0	0	0	319	443	15	174171568	175470920	1	7	
92	0.0293726	4	91.9119	24	0	3	0	0	0	319	440	14	173609248	174171568	1	1	
56	0.0146863	3	55.9413	12	0	4	0	0	0	319	441	15	173203864	173609248	1	1	
28	0.0061193	2	27.9694	5	0	5	0	0	0	319	438	15	172925496	173203864	1	1	
18	0.00367158	1	17.978	3	1	6	0	0	0	318	440	15	172716704	172925496	0	1	
99	0.0452828	3	98.9094	37	0	2	0	0	0	315	446	19	174414080	175470920	1	7	
61	0.0220295	2	60.9339	18	0	3	0	0	0	314	446	19	173773232	174414080	1	1	
28	0.00856702	1	27.9657	7	1	4	0	0	0	314	445	19	173322032	173773232	0	1	
4	0.00244772	1	3.9951	2	1	2	0	0	0	316	452	18	174358352	175470920	0	7	
2	0.00122386	1	1.99755	1	1	2	0	0	0	315	453	19	174416432	175470920	0	7	
204	0.122386	6	203.878	100	0	1	0	0	0	363	318	16	174958992	149190992	1	552	
153	0.0599691	5	152.88	49	0	2	0	0	0	363	316	16	174181496	174958992	1	1	
115	0.0367158	4	114.89	30	0	3	0	0	0	365	316	15	173575168	174181496	1	1	
76	0.0208056	3	75.9168	17	0	4	0	0	0	365	315	15	173151568	173575168	1	1	
36	0.00856702	2	35.9572	7	0	5	0	0	0	364	315	15	172904632	173151568	1	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	364	314	15	172702136	172904632	0	1	
887	0.304741	17	886.695	249	0	1	0	0	0	299	321	18	175105912	149190992	1	552	
798	0.195818	16	797.608	160	0	2	0	0	0	305	313	18	174303144	175105912	2	1	
434	0.0819986	15	433.754	67	0	3	0	0	0	304	313	18	173697096	174303144	1	2	
392	0.0648646	14	391.741	53	0	4	0	0	0	306	310	18	173267000	173697096	2	1	
354	0.0538498	13	353.731	44	0	5	0	0	0	304	312	18	172971592	173267000	1	2	
284	0.0367158	12	283.78	30	0	6	0	0	0	305	310	18	172749280	172971592	1	1	
242	0.0281488	11	241.803	23	0	7	0	0	0	304	311	18	172588128	172749280	1	1	
200	0.0208056	10	199.834	17	0	8	0	0	0	306	310	17	172457024	172588128	1	1	
176	0.017134	9	175.846	14	0	9	0	0	0	305	311	17	172340216	172457024	1	1	
158	0.0146863	8	157.853	12	0	10	0	0	0	306	309	17	172272984	172340216	1	1	
138	0.0122386	7	137.865	10	0	11	0	0	0	304	311	17	172209336	172272984	1	1	
105	0.00856702	6	104.889	7	0	13	0	0	0	305	310	17	172120512	172209336	1	1	
92	0.00734316	4	91.8899	6	0	15	0	0	0	304	310	17	172051232	172120512	1	1	
17	0.00122386	2	16.9792	1	1	17	0	0	0	304	309	17	172006104	172051232	0	1	
6	0.00122386	2	5.99266	1	1	6	0	0	0	307	310	16	172717376	173267000	0	2	
286	0.0660884	8	285.802	54	0	3	0	0	0	303	317	16	173614512	174303144	1	2	
229	0.0428351	7	228.829	35	0	4	0	0	0	306	316	14	173206664	173614512	1	1	
205	0.0354919	6	204.823	29	0	5	0	0	0	302	316	16	172927288	173206664	1	1	
175	0.0281488	5	174.831	23	0	6	0	0	0	304	318	15	172703032	172927288	1	1	
127	0.0183579	4	126.871	15	0	7	0	0	0	303	315	15	172550496	172703032	1	1	
92	0.0122386	3	91.9021	10	0	8	0	0	0	305	317	14	172416352	172550496	1	1	
76	0.00979088	2	75.9119	8	0	9	0	0	0	304	317	15	172331720	172416352	1	1	
40	0.00489544	1	39.951	4	1	10	0	0	0	303	316	15	172250320	172331720	0	1	
245	0.181131	4	244.819	148	0	1	0	0	0	316	322	16	174961568	149190992	1	552	
165	0.0832225	3	164.834	68	0	2	0	0	0	316	320	16	174074144	174961568	1	1	
79	0.0305965	2	78.9082	25	0	3	0	0	0	315	319	15	173537208	174074144	1	1	
16	0.00489544	1	15.9804	4	1	4	0	0	0	313	321	14	173152800	173537208	0	1	
28	0.0269249	2	27.9731	22	0	1	0	0	0	360	324	13	174822824	149190992	1	552	
12	0.00734316	1	11.9853	6	1	2	0	0	0	361	322	13	174020616	174822824	0	1	
4	0.00489544	1	3.9951	4	1	1	0	0	0	321	323	13	174759144	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	349	325	13	174760488	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	401	337	13	174762280	149190992	0	552	
24	0.0269249	2	23.9731	22	0	1	0	0	0	433	342	14	174764072	149190992	1	552	
4	0.00244772	1	3.9951	2	1	2	0	0	0	432	341	13	174024088	174764072	0	1	
171	0.132177	4	170.868	108	0	1	0	0	0	337	348	17	174970192	149190992	1	552	
109	0.0562976	3	108.887	46	0	2	0	0	0	336	347	17	174189296	174970192	1	1	
43	0.0159102	2	42.9523	13	0	3	0	0	0	333	346	15	173617648	174189296	1	1	
16	0.00489544	1	15.9804	4	1	4	0	0	0	335	347	15	173183296	173617648	0	1	
2	0.00244772	1	1.99755	2	1	1	0	0	0	276	348	13	174767096	149190992	0	552	
1093	0.953387	5	1092.05	779	0	1	0	0	0	444	362	25	175614256	149190992	10	552	
23	0.0134625	2	22.9731	11	0	2	0	0	0	440	356	24	174634376	175614256	1	10	
3	0.00122386	1	2.99633	1	1	3	0	0	0	440	354	24	173916288	174634376	0	1	
8	0.00489544	1	7.99021	4	1	2	0	0	0	436	354	25	174671384	175614256	0	10	
242	0.119938	3	241.76	98	0	2	0	0	0	450	356	24	174634744	175614256	2	10	
115	0.0428351	2	114.871	35	0	3	0	0	0	450	354	24	173916176	174634744	1	2	
40	0.0122386	1	39.951	10	1	4	0	0	0	451	352	24	173381824	173916176	0	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	449	356	23	173890344	174634744	0	2	
4	0.00244772	1	3.9951	2	1	2	0	0	0	454	352	25	174671160	175614256	0	10	
12	0.00734316	1	11.9853	6	1	2	0	0	0	442	362	15	174139280	175614256	0	10	
119	0.0514021	4	118.897	42	0	2	0	0	0	445	365	15	174139952	175614256	1	10	
79	0.0269249	3	78.9192	22	0	3	0	0	0	444	366	14	173548480	174139952	1	1	
40	0.0110147	2	39.9559	9	0	4	0	0	0	445	365	14	173160192	173548480	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	444	365	14	172892536	173160192	0	1	
60	0.0367158	1	59.9266	30	1	2	0	0	0	450	365	18	174139392	175614256	0	10	
30	0.0183579	1	29.9633	15	1	2	0	0	0	441	360	19	174255440	175614256	0	10	
44	0.0257011	2	43.9486	21	0	2	0	0	0	443	360	25	174594152	175614256	1	10	
6	0.00244772	1	5.99266	2	1	3	0	0	0	443	362	23	173890568	174594152	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	436	362	24	174636104	175614256	0	10	
4	0.00489544	1	3.9951	4	1	1	0	0	0	270	377	13	174780944	149190992	0	552	
32	0.0367158	2	31.9633	30	0	1	0	0	0	441	381	14	174782848	149190992	1	552	
4	0.00244772	1	3.9951	2	1	2	0	0	0	441	381	13	174040624	174782848	0	1	
162	0.0954611	5	161.905	78	0	1	0	0	0	434	389	15	174920472	149190992	1	552	
126	0.0514021	4	125.897	42	0	2	0	0	0	433	389	14	174098480	174920472	1	1	
92	0.0305965	3	91.9082	25	0	3	0	0	0	434	388	14	173555760	174098480	1	1	
56	0.0159102	2	55.9364	13	0	4	0	0	0	434	387	14	173165080	173555760	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	433	387	14	172875552	173165080	0	1	
2	0.00244772	1	1.99755	2	1	1	0	0	0	388	396	13	174792552	149190992	0	552	
3067	1.77215	14	3065.23	1448	0	1	0	0	0	430	401	26	175665096	149190992	11	552	
45	0.0195818	3	44.9608	16	0	2	0	0	0	432	401	25	174685280	175665096	1	11	
31	0.0110147	2	30.967	9	0	3	0	0	0	431	402	25	173947008	174685280	1	1	
16	0.00489544	1	15.9804	4	1	4	0	0	0	431	401	25	173437144	173947008	0	1	
92	0.0452828	3	91.9094	37	0	2	0	0	0	440	403	22	174606216	175665096	2	11	
34	0.0122386	2	33.9633	10	0	3	0	0	0	440	402	22	173867472	174606216	1	2	
16	0.00489544	1	15.9804	4	1	4	0	0	0	439	402	22	173388096	173867472	0	1	
12	0.00489544	1	11.9853	4	1	3	0	0	0	442	404	21	173835696	174606216	0	2	
63	0.0318204	3	62.9364	26	0	2	0	0	0	438	391	19	174394744	175665096	1	11	
27	0.00979088	2	26.9706	8	0	3	0	0	0	437	391	18	173719960	174394744	1	1	
12	0.00367158	1	11.9853	3	1	4	0	0	0	436	390	18	173282128	173719960	0	1	
26	0.0134625	2	25.9731	11	0	2	0	0	0	432	396	16	174211544	175665096	1	11	
12	0.00489544	1	11.9853	4	1	3	0	0	0	431	395	16	173636384	174211544	0	1	
17	0.00979088	2	16.9804	8	0	2	0	0	0	434	398	15	174157568	175665096	1	11	
3	0.00122386	1	2.99633	1	1	3	0	0	0	433	397	15	173598312	174157568	0	1	
12	0.00734316	1	11.9853	6	1	2	0	0	0	438	393	15	174154696	175665096	0	11	
1513	0.503006	13	1511.99	411	0	2	0	0	0	435	412	24	174655632	175665096	4	11	
435	0.110147	9	434.67	90	0	3	0	0	0	436	410	24	173927160	174655632	2	4	
9	0.00244772	2	8.99021	2	0	4	0	0	0	444	407	19	173317600	173927160	1	2	
5	0.00122386	1	4.99388	1	1	5	0	0	0	444	407	20	173020096	173317600	0	1	
333	0.06976	8	332.721	57	0	4	0	0	0	436	413	24	173424928	173927160	1	2	
253	0.0452828	7	252.774	37	0	5	0	0	0	438	412	22	173077696	173424928	3	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	440	412	21	172800712	173077696	0	3	
6	0.00122386	1	5.99266	1	1	6	0	0	0	443	409	20	172787488	173077696	0	3	
186	0.0293726	6	185.824	24	0	6	0	0	0	439	410	23	172828928	173077696	5	3	
8	0.00122386	2	7.99021	1	1	8	0	0	0	441	411	21	172484880	172828928	0	5	
9	0.00122386	3	8.98899	1	1	9	0	0	0	442	410	21	172378456	172828928	0	5	
78	0.0110147	5	77.9229	9	0	7	0	0	0	441	409	22	172640120	172828928	2	5	
8	0.00122386	1	7.99021	1	1	8	0	0	0	442	409	22	172492416	172640120	0	2	
56	0.00734316	4	55.9413	6	0	8	0	0	0	439	411	22	172492528	172640120	3	2	
30	0.00367158	3	29.967	3	0	9	0	0	0	440	410	22	172383664	172492528	2	3	
10	0.00122386	1	9.98776	1	1	10	0	0	0	441	410	22	172299640	172383664	0	2	
11	0.00122386	2	10.9865	1	1	11	0	0	0	440	411	22	172229304	172383664	0	2	
9	0.00122386	1	8.98899	1	1	9	0	0	0	439	412	22	172384032	172492528	0	3	
9	0.00122386	1	8.98899	1	1	9	0	0	0	439	411	23	172386992	172492528	0	3	
17	0.00244772	3	16.9804	2	0	8	0	0	0	438	412	23	172497328	172828928	1	5	
9	0.00122386	1	8.98899	1	1	9	0	0	0	438	413	23	172387216	172497328	0	1	
26	0.00367158	4	25.9743	3	0	7	0	0	0	437	411	24	172644888	172828928	2	5	
10	0.00122386	3	9.98776	1	1	10	0	0	0	438	411	24	172303240	172644888	0	2	
9	0.00122386	2	8.98899	1	1	9	0	0	0	437	412	24	172390032	172644888	0	2	
22	0.00856702	2	21.9743	7	0	3	0	0	0	439	408	19	173767856	174655632	1	4	
4	0.00122386	1	3.9951	1	1	4	0	0	0	438	408	19	173317728	173767856	0	1	
6	0.00244772	1	5.99266	2	1	3	0	0	0	447	398	17	173676288	174655632	0	4	
712	0.175012	12	711.475	143	0	3	0	0	0	438	405	17	173677072	174655632	1	4	
556	0.111371	11	555.555	91	0	4	0	0	0	444	402	16	173225440	173677072	2	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	442	395	16	172940064	173225440	0	2	
442	0.0771032	10	441.614	63	0	5	0	0	0	444	401	16	172941408	173225440	1	2	
342	0.052626	9	341.684	43	0	6	0	0	0	445	398	15	172713776	172941408	1	1	
294	0.0428351	8	293.7	35	0	7	0	0	0	444	401	15	172560544	172713776	2	1	
122	0.0159102	5	121.873	13	0	8	0	0	0	444	400	15	172435416	172560544	1	2	
90	0.0110147	4	89.9009	9	0	9	0	0	0	442	401	14	172327840	172435416	1	1	
45	0.00489544	3	44.951	4	0	10	0	0	0	443	401	14	172255920	172327840	1	1	
35	0.00367158	2	34.9596	3	0	11	0	0	0	442	400	14	172195000	172255920	1	1	
24	0.00244772	1	23.9706	2	1	12	0	0	0	443	400	14	172149664	172195000	0	1	
53	0.0061193	7	52.951	5	0	8	0	0	0	440	398	13	172412248	172560544	1	2	
45	0.00489544	6	44.9559	4	0	9	0	0	0	439	400	13	172319376	172412248	2	1	
25	0.00244772	5	24.9731	2	0	11	0	0	0	440	399	13	172188336	172319376	1	2	
14	0.00122386	3	13.9829	1	1	14	0	0	0	440	400	13	172071128	172188336	0	1	
11	0.00122386	2	10.9865	1	1	11	0	0	0	439	401	13	172188672	172319376	0	2	
18	0.00979088	2	17.9804	8	0	2	0	0	0	430	396	19	174397320	175665096	1	11	
6	0.00244772	1	5.99266	2	1	3	0	0	0	430	395	19	173763560	174397320	0	1	
537	0.22519	6	536.55	184	0	2	0	0	0	429	394	24	174650448	175665096	3	11	
271	0.0807748	5	270.758	66	0	3	0	0	0	430	394	23	173896936	174650448	1	3	
196	0.0501783	4	195.799	41	0	4	0	0	0	431	394	23	173387424	173896936	1	1	
108	0.0232533	3	107.884	19	0	5	0	0	0	429	393	22	173051264	173387424	1	1	
63	0.0122386	2	62.9266	10	0	6	0	0	0	430	392	22	172810440	173051264	1	1	
21	0.00367158	1	20.9743	3	1	7	0	0	0	430	393	22	172632264	172810440	0	1	
9	0.00367158	1	8.98899	3	1	3	0	0	0	422	388	19	173761416	174650448	0	3	
67	0.0244772	2	66.9266	20	0	3	0	0	0	425	394	20	173799248	174650448	1	3	
28	0.00856702	1	27.9657	7	1	4	0	0	0	425	393	20	173338952	173799248	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	434	406	21	174507360	175665096	0	11	
4	0.00244772	1	3.9951	2	1	2	0	0	0	432	387	22	174549872	175665096	0	11	
6	0.00734316	1	5.99266	6	1	1	0	0	0	427	405	13	174798152	149190992	0	552	
281	0.162773	6	280.837	133	0	1	0	0	0	399	419	15	174937792	149190992	1	552	
223	0.0917895	5	222.816	75	0	2	0	0	0	395	417	15	174166416	174937792	1	1	
153	0.0489544	4	152.853	40	0	3	0	0	0	398	418	15	173607232	174166416	2	1	
66	0.0183579	2	65.9266	15	0	4	0	0	0	396	417	15	173174600	173607232	1	2	
30	0.00734316	1	29.9633	6	1	5	0	0	0	398	417	15	172901608	173174600	0	1	
33	0.00856702	3	32.9657	7	0	4	0	0	0	400	418	13	173148096	173607232	1	2	
21	0.00489544	2	20.9755	4	0	5	0	0	0	402	418	13	172882832	173148096	1	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	401	418	13	172682128	172882832	0	1	
6	0.00734316	1	5.99266	6	1	1	0	0	0	255	420	13	174806624	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	280	420	13	174806736	149190992	0	552	
11	0.0134625	1	10.9865	11	1	1	0	0	0	316	425	14	174809200	149190992	0	552	
76	0.0673123	3	75.9327	55	0	1	0	0	0	395	430	15	174943912	149190992	1	552	
