"stimulation" "img" "nucleus" "gene" "x" "y" "z" "px" "py" "pz" "dist" "ci" "mean" "max" "median" "nMean" "nMinimum" "nMaximum" "nMedian" "nSigma" "nKurtosis" "nSkewness"
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/wap_cas_20070320_14m2.lsm" 1 "cas" 166 231 28 7.89715436939 11.0177056718 6.6058542234 0.00799907412095 -0.00216382101371 84.7872727273 132.0 82.3984375 48.3236363636 0.0 118.0 47.16796875 28.6046601196 -0.929631858803 0.266850913867
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "wap" 312 224 7 14.9820466752 10.7589420477 1.77559066427 0.570454985588 0.333236050095 33.3532934132 81.0 28.14453125 154.967065868 38.0 255.0 163.857421875 47.7326670706 -0.800684270566 -0.415080550566
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "wap" 375 245 17 17.9952090038 11.7686716077 4.08014014599 1.26819526294 0.718496247724 76.2995049505 110.0 72.83203125 217.190594059 157.0 255.0 217.646484375 20.3119789039 -0.361256768227 -0.36373291965
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "wap" 339 345 19 16.2458657951 16.5708760365 4.51197539192 0.272230644286 0.168782670843 57.548136646 106.0 53.92578125 137.277950311 10.0 227.0 143.935546875 42.9431836817 -0.105832601541 -0.546986201371
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "wap" 283 240 22 13.5638992466 11.5205237432 5.29765069552 1.66234914965 0.860848037055 61.7415506958 100.0 59.08203125 229.902584493 169.0 255.0 231.591796875 17.5424486109 0.343470244675 -0.72623525621
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "cas" 394 252 24 18.8984464307 12.0828813021 5.66553265602 0.396705021392 0.238529058209 85.3250773994 136.0 82.11328125 209.978328173 107.0 255.0 218.642578125 32.0941379439 0.63552128987 -1.03157156891
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "cas" 242 105 26 11.6119791937 5.03383437553 6.14993162077 0.348081498696 0.218437169058 91.4535211268 154.0 88.12890625 174.687323944 68.0 252.0 179.794921875 37.8744690238 -0.189581019363 -0.538932735903
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "cas" 181 234 24 8.66285986532 11.2065331974 5.77709898659 0.172719297209 0.0654501113898 74.0075757576 97.0 74.29296875 152.575757576 46.0 231.0 157.880859375 40.0938062667 -0.47165416924 -0.246363690789
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_19.lsm" 1 "cas" 350 156 27 16.8152181643 7.5059896088 6.37403861756 0.585961510991 0.380098867857 70.8390804598 87.0 71.28515625 204.482758621 118.0 246.0 210.673828125 25.9179663235 0.00215663284663 -0.665544981947
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "wap" 350 209 16 16.6536716549 9.95521690392 3.95353588266 2.06811967478 0.943769252967 78.9931034483 118.0 75.8671875 119.748275862 77.0 195.0 118.671875 19.964728772 0.147865489148 0.376023812381
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "wap" 202 230 19 9.63653294883 10.9360828404 4.51570968289 0.955730242788 0.561793931709 43.2014652015 85.0 39.9140625 107.789377289 55.0 194.0 106.078125 21.119701589 0.334758991324 0.402030108856
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "wap" 218 282 18 10.3738909824 13.4486742836 4.43461858055 1.41420685413 0.754393913249 63.27100271 97.0 61.8515625 95.4146341463 54.0 154.0 94.453125 19.4332442199 -0.115401450447 0.418400698805
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "wap" 218 336 19 10.3926871907 16.0106903063 4.57301733903 1.15016091119 0.635437521519 113.633663366 156.0 109.9921875 102.886138614 64.0 170.0 102.203125 19.0684002084 0.647277377881 0.563754166431
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "cas" 257 265 25 12.2228685197 12.6264078303 5.90461252064 0.815387178581 0.473838017766 91.2465753425 155.0 86.021484375 107.084931507 31.0 168.0 109.953125 26.4498471673 -0.247560770573 -0.369009437317
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "cas" 182 302 28 8.68009564906 14.3730288018 6.60509655005 0.583985504255 0.345571708304 93.0601503759 159.0 87.884765625 106.847117794 28.0 178.0 108.015625 28.4598665754 -0.346936339617 -0.176387211645
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "cas" 305 309 28 14.504799622 14.7039547506 6.67924378109 0.520756199111 0.320334396809 92.0610687023 159.0 86.021484375 97.5547073791 34.0 166.0 101.234375 26.8135604681 -0.441423242889 -0.242438122436
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_20.lsm" 1 "cas" 247 390 28 11.7551730234 18.5474241546 6.61577325471 0.420906468359 0.259621517227 80.137195122 121.0 76.705078125 93.3506097561 37.0 153.0 94.453125 23.8535721607 -0.544382900661 0.00316115818677
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "wap" 405 233 11 23.0624996408 13.2710383705 2.74049357363 0.811540055678 0.449780833947 70.9623115578 113.0 67.220703125 122.477386935 67.0 194.0 123.048828125 20.0792696387 0.412933239306 0.152649206857
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "wap" 308 224 15 17.5371721443 12.772094916 3.60867773184 0.602016918929 0.347177693382 54.1135225376 87.0 51.841796875 108.205342237 11.0 188.0 114.224609375 34.625124341 -0.024373508036 -0.695219244727
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "wap" 388 176 24 22.0527335302 10.0420208416 5.68101719646 2.23898273256 0.91770971471 66.6319444444 125.0 60.771484375 104.856481481 55.0 179.0 105.400390625 21.487659106 0.127516032094 0.401040754687
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "wap" 403 93 29 22.9449799911 5.27933185443 7.05617312494 0.357688451557 0.201490492713 47.6343612335 87.0 44.896484375 87.8032305433 20.0 163.0 88.732421875 24.9706189967 -0.207739499371 -0.0377401977733
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "cas" 324 243 10 18.4481864255 13.8381357076 2.50186293518 0.108717724975 0.0544118138978 101.393162393 184.0 93.634765625 77.3675213675 6.0 158.0 76.966796875 34.8077819601 -0.965044642764 0.0616180380281
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "cas" 434 135 15 24.6825625696 7.67864081382 3.49604877068 0.218270383918 0.116666091961 101.544217687 191.0 92.142578125 84.612244898 12.0 168.0 87.751953125 32.3677973342 -0.707719197649 -0.18728874623
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "cas" 444 232 19 25.2774962065 13.2015490303 4.60334517178 0.223354582427 0.0856552508875 77.5333333333 115.0 74.236328125 110.147826087 26.0 200.0 114.224609375 38.0109937 -0.815765815505 -0.092278134393
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 1 "cas" 325 251 31 18.4816853 14.2654401747 7.34208834463 0.520523565385 0.287995052394 89.886977887 150.0 84.681640625 96.9533169533 33.0 171.0 97.556640625 27.947527937 -0.609483128875 0.0880670186977
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "wap" 85 280 18 4.82015801748 15.9477094968 4.25788211953 2.23188618852 0.947853024621 59.8861386139 113.0 53.826171875 149.742574257 96.0 214.0 148.541015625 20.7770409008 0.201211355222 0.289119711011
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "wap" 63 310 17 3.61139280787 17.6440449074 4.17565811966 1.70013018961 0.821242216703 82.4496644295 126.0 80.119140625 141.211409396 95.0 201.0 140.697265625 19.5396240093 -0.280322868523 0.198581595612
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "wap" 148 257 22 8.4157527697 14.6290226095 5.28000990876 1.88559762675 0.870358098779 69.0056980057 127.0 64.244140625 144.897435897 82.0 205.0 144.619140625 23.597355039 -0.344517114688 0.0559537312956
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "wap" 205 339 25 11.678783062 19.2805744287 6.05306988505 0.231875435306 0.122992166001 32.7888888889 68.0 30.013671875 78.7401709402 1.0 172.0 79.908203125 39.5186284534 -1.05186122425 0.0287925474593
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "cas" 132 366 14 7.50158967208 20.8281103743 3.25831199151 0.348778964549 0.20517641439 83.6390532544 129.0 80.951171875 115.792899408 42.0 189.0 115.205078125 31.4846666648 -0.673935331241 0.0173113830789
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "cas" 162 302 17 9.24654045428 17.1915787786 4.10416017798 0.526663732925 0.324901181025 81.7272727273 138.0 77.220703125 111.421212121 33.0 184.0 112.263671875 26.3518656887 -0.0733150771326 -0.115911082188
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "cas" 152 385 23 8.66144126733 21.9109752932 5.53579909922 0.376707562861 0.223067895892 77.6713780919 114.0 74.236328125 132.363957597 47.0 196.0 134.814453125 26.1330143883 0.493642544827 -0.547198243202
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_21.lsm" 2 "cas" 119 241 30 6.79974442497 13.6887212535 7.1071376647 0.918648012132 0.524797296007 83.4502369668 133.0 77.966796875 149.81042654 70.0 220.0 146.580078125 30.4498351752 -0.266576059035 0.0813829777953
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "wap" 429 221 17 37.8181589731 19.4947298306 4.17063285139 1.82675085946 0.909569542187 118.845070423 181.0 112.126953125 98.4014084507 54.0 142.0 98.26171875 18.658962389 -0.506578650062 -0.176589255773
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "wap" 449 244 16 39.534891924 21.5016235714 3.95112 1.08066636318 0.633034994005 118.055555556 172.0 115.048828125 109.597222222 62.0 156.0 109.23046875 18.470660706 -0.259468084396 0.158221613213
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "wap" 445 262 17 39.2463436828 23.1316008217 4.17338408555 1.12692925064 0.65719895477 121.698529412 168.0 115.779296875 114.580882353 64.0 194.0 112.88671875 21.5559754187 0.478372447125 0.327160875368
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "wap" 362 232 23 31.8954893467 20.4114953024 5.52075624257 1.43924381387 0.79509105441 95.0282485876 151.0 88.751953125 96.1016949153 43.0 166.0 97.34765625 19.2596152922 0.238710559384 0.102318249854
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "cas" 429 243 10 37.788572252 21.4125555207 2.5158505994 0.387421980494 0.249762720586 94.9407894737 171.0 85.896484375 85.5460526316 11.0 148.0 88.20703125 28.6207998314 -0.468599541419 -0.225733068826
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "cas" 366 195 27 32.2461175808 17.1906172875 6.38393293131 0.576067187011 0.369043793822 88.8758169935 155.0 84.341796875 100.568627451 37.0 157.0 102.83203125 26.7893254237 -0.404000222164 -0.505075350847
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 1 "cas" 374 247 26 32.9421735849 21.7783652025 6.26589446589 0.694105774382 0.441850246482 93.8657718121 168.0 86.673828125 115.194630872 43.0 188.0 113.80078125 28.5977881049 -0.366704749719 -0.229739296207
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "wap" 113 93 15 10.0022661496 8.21355683463 3.59536447639 0.487808196875 0.342142622793 140.396396396 187.0 137.693359375 80.3963963964 25.0 126.0 80.89453125 20.3908532432 -0.158173666604 -0.215289993322
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "wap" 114 162 17 10.0355601864 14.274969718 4.16820252488 1.46054559684 0.853386559711 91.2865853659 141.0 88.021484375 105.957317073 67.0 153.0 104.66015625 17.6608647141 -0.47366012798 0.243087533713
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "wap" 77 209 22 6.77664366769 18.3899476953 5.25765086065 0.801336252314 0.535991521984 99.1045751634 160.0 93.865234375 95.7647058824 51.0 154.0 97.34765625 16.2734707851 0.670813047423 0.165520940072
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "wap" 69 166 22 6.08938273217 14.6509951234 5.39822144725 1.32240281944 0.805837481297 121.227642276 185.0 114.318359375 104.138211382 68.0 143.0 104.66015625 18.1168001025 -0.730604871939 0.118693871984
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "cas" 27 120 21 2.3717022182 10.5479781872 5.13471993005 0.0315263023987 0.0053467576332 97.335106383 181.0 92.115234375 53.6329787234 0.0 139.0 49.81640625 30.7892330938 -0.732970506018 0.318059294419
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "cas" 101 94 26 8.86850684833 8.27801720087 6.19402368203 0.69054455761 0.452260774442 92.0763888889 160.0 86.673828125 97.0277777778 38.0 154.0 96.43359375 23.2802760072 -0.321331521004 -0.00357232427142
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "cas" 148 97 26 13.0155239375 8.5916270333 6.25711060948 0.679202601025 0.448007880477 88.6 142.0 82.009765625 102.408333333 39.0 178.0 101.91796875 28.52847489 -0.610203647334 0.10643859296
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 2 "cas" 111 121 27 9.76717262381 10.6275408511 6.37684350133 0.429526662032 0.296445584939 99.9779005525 186.0 91.337890625 85.4309392265 26.0 146.0 89.12109375 28.0931374321 -0.891368275382 -0.167049838702
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "wap" 295 384 20 26.0036112509 33.8691165704 4.85571761572 1.24720653677 0.734373897699 66.4870848708 122.0 60.994140625 110.431734317 61.0 165.0 111.05859375 19.5821618642 -0.0453047212162 0.0620662710558
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "wap" 308 456 23 27.1052744351 40.2138916893 5.42848548521 1.53151448474 0.870559374776 58.7175324675 113.0 52.958984375 131.967532468 48.0 199.0 132.08203125 21.4849144352 0.514912442411 -0.111949540399
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "wap" 347 450 24 30.5605592831 39.6928642011 5.67758825507 1.28241163934 0.774800205917 91.9896907216 151.0 85.099609375 121.608247423 74.0 173.0 122.02734375 20.8078087679 -0.269281640311 0.0727177163914
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "wap" 329 436 26 28.9948348789 38.4405650237 6.25168412982 0.468315877178 0.322676295781 55.1126760563 120.0 49.306640625 84.8638497653 20.0 163.0 84.55078125 33.2579969432 -0.891931616913 0.0237659828863
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "cas" 250 407 12 22.0430338662 35.8898099556 2.93797577855 0.136186657813 0.0641438571054 70.0606060606 90.0 68.017578125 68.1818181818 23.0 126.0 68.09765625 22.2999890244 -0.647095153498 0.374106518652
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "cas" 309 464 14 27.2794407789 40.9154846549 3.32471051219 0.377543555739 0.22354438528 95.8342857143 173.0 91.337890625 87.9028571429 20.0 166.0 91.86328125 33.6150750059 -0.710631041756 -0.171793449321
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "cas" 384 419 26 33.8385879063 36.9313597132 6.19856864275 0.26705184606 0.177041781523 99.0917874396 182.0 92.892578125 86.7632850242 20.0 160.0 88.20703125 33.2317108592 -0.957230493555 -0.0404279614523
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_22.lsm" 3 "cas" 291 469 26 25.6072738557 41.3074027258 6.27587043189 0.684129798076 0.464485173763 105.614035088 199.0 99.888671875 99.4473684211 18.0 178.0 101.00390625 31.7303040592 -0.314406212592 -0.221846209988
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "wap" 190 317 14 9.06414819534 15.0813996161 3.45973502143 1.40723158584 0.729394438334 150.637130802 201.0 146.70703125 52.7257383966 22.0 95.0 51.04296875 12.4003097617 0.166563634731 0.491843823124
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "wap" 358 249 17 17.0611887426 11.8369660803 4.05198622528 1.51419057417 0.769332200995 173.115384615 214.0 170.11328125 56.7740384615 29.0 84.0 56.17578125 9.93368830406 -0.198211666288 0.110423171615
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "wap" 301 335 18 14.307797902 15.9542686872 4.36056027401 1.70178384007 0.824381908202 135.513207547 189.0 131.66015625 57.8754716981 30.0 90.0 57.88671875 10.5106170288 0.0655711952722 0.138767560237
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "wap" 370 299 20 17.6272670846 14.2520192571 4.77924161074 1.15032195976 0.614944872881 99.8882681564 157.0 94.04296875 63.3072625698 34.0 100.0 63.01953125 10.9222104448 0.049460787925 0.265819719329
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "cas" 326 166 17 15.5022868546 7.89767251317 4.03864035719 0.27880404452 0.160740410668 102.859259259 192.0 94.875 44.5185185185 6.0 85.0 45.91015625 17.4228655134 -0.539375905685 -0.194901827637
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "cas" 133 218 24 6.31163529551 10.3647456182 5.67058112843 0.0852693389813 0.0260119127394 93.1744840525 158.0 87.375 38.277673546 0.0 110.0 32.79296875 24.5454505652 -0.558734691193 0.556809855721
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_23.lsm" 1 "cas" 230 167 27 10.9532601048 7.9443652856 6.40608433735 0.288180818868 0.138275978668 101.840490798 190.0 91.125 46.4018404908 3.0 103.0 47.05078125 21.0588640951 -0.818175559288 0.0710908099457
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "wap" 134 446 22 9.56990404455 31.8212657537 5.24485000785 1.9891553636 0.878969313412 37.3431085044 84.0 33.232421875 153.636363636 96.0 228.0 152.900390625 23.0477068587 -0.159590356377 0.107321593283
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "wap" 177 412 26 12.6256335509 29.3960875264 6.25152124554 1.89005388445 0.850109380707 29.7156626506 84.0 23.623046875 152.592771084 81.0 231.0 151.904296875 31.1375388306 -0.536710917487 0.0507514705735
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "wap" 195 385 27 13.9190515328 27.4664756275 6.3642973102 1.77693923226 0.823785680741 74.7976190476 131.0 70.068359375 139.833333333 85.0 211.0 137.958984375 22.6281226824 -0.0891107321065 0.261195438132
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "wap" 152 456 27 10.8891979449 32.5612852429 6.55381201254 1.61812616136 0.781411216447 87.5845070423 134.0 83.681640625 160.478873239 97.0 231.0 159.873046875 24.2366343396 -0.303215176967 0.140921626372
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "cas" 118 430 12 8.43004386959 30.7194744724 2.90105617505 0.253358090769 0.13475800076 86.0271493213 138.0 81.798828125 93.1990950226 22.0 194.0 96.123046875 38.7479758896 -0.891254094058 0.0724492602614
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "cas" 236 452 21 16.8677512428 32.2739767278 4.97484751915 0.316109463919 0.183908054001 97.6969072165 166.0 93.107421875 120.758762887 12.0 231.0 129.990234375 51.8177188029 -1.01719092458 -0.279427965642
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "cas" 202 484 26 14.4528957997 34.5461362203 6.12496645821 0.167624301486 0.0680158703599 104.702380952 193.0 96.123046875 99.6964285714 13.0 214.0 95.126953125 45.2050398628 -0.920546261245 0.170728634864
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 1 "cas" 232 387 33 16.5460954782 27.6481596052 7.96191249351 0.496920195232 0.294966254958 92.9254385965 156.0 87.830078125 113.074561404 39.0 199.0 115.048828125 32.1659883071 -0.56890142765 0.0292772875636
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "wap" 329 88 27 23.5072654115 6.28128409786 6.45508470781 1.94491491738 0.935821083853 53.3824701195 102.0 49.248046875 112.792828685 67.0 181.0 112.060546875 20.0771738142 -0.108608693303 0.248045894052
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "wap" 287 88 27 20.4666795712 6.26915738334 6.52949142341 1.63050845212 0.846453579872 162.097560976 205.0 158.955078125 112.024390244 73.0 157.0 112.060546875 17.3894927902 -0.393200897896 0.00302822581247
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "wap" 322 141 28 23.0035791911 10.0853953526 6.8028042328 1.59719550999 0.83377984856 160.094117647 196.0 158.154296875 124.023529412 85.0 181.0 123.017578125 22.230382722 -0.443582709048 0.374843658407
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "wap" 413 150 31 29.5109806562 10.7204084693 7.34155569007 1.05844397294 0.609794603931 143.652173913 191.0 142.939453125 133.358695652 90.0 190.0 131.982421875 19.1888140044 0.413163423212 0.309885201052
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "cas" 310 136 16 22.1551665891 9.74075399353 3.84525468768 0.245254697421 0.142311005592 103.562015504 185.0 95.369140625 87.2674418605 19.0 160.0 88.154296875 27.2929450635 -0.594599974308 -0.115584385613
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "cas" 280 64 33 19.9618435446 4.54759765246 7.88272611139 0.517273469351 0.309186646177 102.326797386 188.0 96.123046875 100.232026144 39.0 173.0 101.103515625 27.2067088004 -0.437181154886 -0.0530786015062
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "cas" 273 117 33 19.4801847444 8.35955115518 7.87698906135 0.523010525321 0.312810247472 98.0042372881 178.0 92.353515625 101.025423729 42.0 173.0 102.099609375 27.3277855217 -0.489533012125 -0.0404975372317
"no" "cells_no-est/ip_cas-fitc_wap-cy5.mdb/20070320_24.lsm" 2 "cas" 385 191 33 27.5160005087 13.6318948337 7.92449414495 0.47550540157 0.282644232968 92.4780487805 159.0 86.322265625 102.424390244 36.0 169.0 105.087890625 26.7103268243 -0.408195200139 -0.197626549413
