"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
16	0.00220988	1	15.9912	4	1	4	0	0	0	268	320	23	190969760	192460744	0	3	
12	0.00165741	1	11.9934	3	1	4	0	0	0	264	326	22	190904216	192460744	0	3	
283	0.036463	2	282.854	66	0	4	0	0	0	265	328	26	191135120	192460744	1	3	
95	0.0104969	1	94.9475	19	1	5	0	0	0	270	326	26	189965672	191135120	0	1	
511	0.0872903	2	510.738	158	0	3	0	0	0	345	294	24	192279560	193791104	3	165	
64	0.00883952	1	63.9646	16	1	4	0	0	0	347	290	20	190664464	192279560	0	3	
60	0.00828705	1	59.9669	15	1	4	0	0	0	345	293	23	190893016	192279560	0	3	
24	0.00331482	1	23.9867	6	1	4	0	0	0	345	299	21	190822656	192279560	0	3	
15	0.00276235	1	14.9917	5	1	3	0	0	0	349	225	18	191742576	193791104	0	165	
1498	0.210491	6	1497.37	381	0	3	0	0	0	356	221	23	192179448	193791104	2	165	
580	0.0651915	5	579.739	118	0	4	0	0	0	355	222	21	190870920	192179448	1	2	
360	0.0348056	4	359.826	63	0	5	0	0	0	355	221	21	189664472	190870920	1	1	
195	0.0165741	3	194.901	30	0	6	0	0	0	353	223	20	188762848	189664472	2	1	
50	0.00386729	2	49.9729	7	0	7	0	0	0	357	220	19	187949048	188762848	1	2	
8	0.00055247	1	7.99558	1	1	8	0	0	0	357	219	19	187325840	187949048	0	1	
49	0.00386729	1	48.9729	7	1	7	0	0	0	354	223	20	187996752	188762848	0	2	
360	0.0425402	3	359.83	77	0	4	0	0	0	342	220	20	190643264	192179448	1	2	
196	0.0198889	2	195.901	36	0	5	0	0	0	342	221	19	189662496	190643264	1	1	
96	0.00883952	1	95.947	16	1	6	0	0	0	343	220	19	188646648	189662496	0	1	
991	0.128726	7	990.614	233	0	3	0	0	0	317	289	23	192201024	193791104	1	165	
682	0.0718211	6	681.713	130	0	4	0	0	0	317	292	22	190893576	192201024	1	1	
462	0.0414353	5	461.793	75	0	5	0	0	0	316	291	22	189806352	190893576	1	1	
327	0.0265186	4	326.841	48	0	6	0	0	0	317	292	21	188834216	189806352	1	1	
207	0.0154692	3	206.892	28	0	7	0	0	0	317	291	21	188057744	188834216	1	1	
74	0.00497223	2	73.9602	9	0	8	0	0	0	317	290	21	187417552	188057744	1	1	
18	0.00110494	1	17.9901	2	1	9	0	0	0	316	290	21	186878512	187417552	0	1	
43	0.00773458	2	42.9768	14	0	3	0	0	0	334	161	17	191627872	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	333	159	17	190470888	191627872	0	1	
15	0.00276235	1	14.9917	5	1	3	0	0	0	355	114	19	191793640	193791104	0	165	
288	0.0403303	5	287.879	73	0	3	0	0	0	354	120	17	191617456	193791104	1	165	
162	0.0171266	4	161.931	31	0	4	0	0	0	349	116	16	190461408	191617456	1	1	
126	0.0121543	3	125.939	22	0	5	0	0	0	353	120	16	189381424	190461408	1	1	
76	0.00662964	2	75.9602	12	0	6	0	0	0	353	119	16	188524104	189381424	1	1	
28	0.00220988	1	27.9845	4	1	7	0	0	0	352	119	16	187800600	188524104	0	1	
33	0.00607717	1	32.9818	11	1	3	0	0	0	350	122	18	191704728	193791104	0	165	
4014	0.392254	14	4012.82	710	0	3	0	0	0	335	134	23	192153096	193791104	2	165	
3332	0.266843	13	3330.93	483	0	4	0	0	0	336	132	23	190922840	192153096	1	2	
2820	0.196127	12	2819.02	355	0	5	0	0	0	336	131	23	189831584	190922840	1	1	
2390	0.148614	11	2389.11	269	0	6	0	0	0	333	133	22	188856984	189831584	1	1	
2030	0.115466	10	2029.19	209	0	7	0	0	0	336	126	22	188077488	188856984	1	1	
1757	0.0939199	9	1756.25	170	0	8	0	0	0	338	131	22	187433304	188077488	1	1	
1405	0.0696112	8	1404.37	126	0	9	0	0	0	334	131	22	186892584	187433304	1	1	
1171	0.055247	7	1170.45	100	0	10	0	0	0	336	132	22	186438576	186892584	1	1	
831	0.036463	6	830.599	66	0	11	0	0	0	336	131	22	186049384	186438576	1	1	
633	0.0265186	5	632.682	48	0	12	0	0	0	337	131	21	185731136	186049384	1	1	
441	0.017679	4	440.77	32	0	13	0	0	0	335	131	21	185444664	185731136	1	1	
233	0.00883952	3	232.876	16	0	14	0	0	0	336	131	21	185212024	185444664	1	1	
121	0.00441976	2	120.934	8	0	15	0	0	0	336	130	21	185006328	185212024	1	1	
16	0.00055247	1	15.9912	1	1	16	0	0	0	336	129	20	184840048	185006328	0	1	
4	0.00055247	1	3.99779	1	1	4	0	0	0	348	126	15	190316168	192153096	0	2	
24	0.00441976	1	23.9867	8	1	3	0	0	0	348	136	13	191306152	193791104	0	165	
58	0.0104969	2	57.9685	19	0	3	0	0	0	244	306	17	191604616	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	246	304	16	190449240	191604616	0	1	
2098	0.305516	7	2097.08	553	0	3	0	0	0	312	275	25	192340776	193791104	4	165	
73	0.00939199	2	72.9624	17	0	4	0	0	0	306	272	24	191022168	192340776	1	4	
25	0.00276235	1	24.9862	5	1	5	0	0	0	305	271	24	189911800	191022168	0	1	
846	0.092815	6	845.629	168	0	4	0	0	0	312	276	24	191024296	192340776	1	4	
538	0.0502748	5	537.749	91	0	5	0	0	0	312	275	24	189912696	191024296	1	1	
333	0.0276235	4	332.834	50	0	6	0	0	0	311	275	24	188924472	189912696	1	1	
165	0.0121543	3	164.915	22	0	7	0	0	0	311	273	23	188137696	188924472	1	1	
74	0.00497223	2	73.9602	9	0	8	0	0	0	311	274	22	187448720	188137696	1	1	
18	0.00110494	1	17.9901	2	1	9	0	0	0	311	273	22	186907664	187448720	0	1	
176	0.0220988	3	175.912	40	0	4	0	0	0	321	274	17	190508552	192340776	1	4	
76	0.00828705	2	75.9586	15	0	5	0	0	0	319	273	17	189482616	190508552	1	1	
6	0.00055247	1	5.99669	1	1	6	0	0	0	318	272	17	188609920	189482616	0	1	
70	0.00939199	2	69.9624	17	0	4	0	0	0	311	282	21	190818176	192340776	1	4	
10	0.00110494	1	9.99448	2	1	5	0	0	0	311	282	20	189681120	190818176	0	1	
39	0.00718211	1	38.9785	13	1	3	0	0	0	336	185	16	191552024	193791104	0	165	
224	0.0320433	4	223.904	58	0	3	0	0	0	342	183	17	191637688	193791104	1	165	
137	0.0160216	3	136.936	29	0	4	0	0	0	344	183	17	190477832	191637688	1	1	
85	0.00883952	2	84.9558	16	0	5	0	0	0	344	182	17	189457272	190477832	1	1	
30	0.00276235	1	29.9834	5	1	6	0	0	0	343	181	17	188589016	189457272	0	1	
80	0.0138118	2	79.9586	25	0	3	0	0	0	255	259	17	191667512	193791104	1	165	
20	0.00276235	1	19.989	5	1	4	0	0	0	255	259	16	190428448	191667512	0	1	
85	0.0154692	2	84.9536	28	0	3	0	0	0	283	115	15	191450680	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	281	113	15	190313520	191450680	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	286	206	14	191401000	193791104	0	165	
924	0.149719	3	923.551	271	0	3	0	0	0	287	205	20	191731528	193791104	1	165	
396	0.0524847	2	395.79	95	0	4	0	0	0	287	204	20	190559464	191731528	2	1	
65	0.00718211	1	64.9641	13	1	5	0	0	0	293	202	16	189396504	190559464	0	2	
15	0.00165741	1	14.9917	3	1	5	0	0	0	288	201	17	189461528	190559464	0	2	
630	0.0950249	4	629.715	172	0	3	0	0	0	280	197	15	191556912	193791104	2	165	
234	0.028176	3	233.887	51	0	4	0	0	0	276	193	13	190198216	191556912	1	2	
114	0.0116019	2	113.942	21	0	5	0	0	0	275	192	13	189212520	190198216	1	1	
54	0.00497223	1	53.9702	9	1	6	0	0	0	275	193	12	188343704	189212520	0	1	
108	0.0138118	2	107.945	25	0	4	0	0	0	280	196	15	190333824	191556912	1	2	
40	0.00441976	1	39.9779	8	1	5	0	0	0	280	195	15	189332936	190333824	0	1	
691	0.083423	6	690.75	151	0	3	0	0	0	273	195	8	157447648	193791104	1	165	
562	0.0596668	5	561.761	108	0	4	0	0	0	273	194	8	156169696	157447648	1	1	
394	0.036463	4	393.818	66	0	5	0	0	0	272	194	8	154229128	156169696	1	1	
259	0.0215463	3	258.871	39	0	6	0	0	0	273	192	8	153017816	154229128	1	1	
145	0.0110494	2	144.923	20	0	7	0	0	0	272	193	8	165835056	153017816	1	1	
40	0.00276235	1	39.9779	5	1	8	0	0	0	272	192	8	157399808	165835056	0	1	
201	0.0342531	3	200.897	62	0	3	0	0	0	293	175	9	154017392	193791104	1	165	
54	0.00718211	2	53.9713	13	0	4	0	0	0	293	174	9	150886016	154017392	1	1	
10	0.00110494	1	9.99448	2	1	5	0	0	0	292	173	9	146702000	150886016	0	1	
1.38168e+06	95.7574	108	1.38139e+06	173326	0	3	0	1	0	347	213	29	192488440	193791104	112	165	
78	0.0104969	2	77.958	19	0	4	0	0	0	380	261	26	191124144	192488440	1	112	
10	0.00110494	1	9.99448	2	1	5	0	0	0	379	259	26	189996280	191124144	0	1	
20	0.00276235	1	19.989	5	1	4	0	0	0	268	240	27	191160128	192488440	0	112	
595	0.0635341	4	594.746	115	0	4	0	0	0	279	226	28	191185920	192488440	1	112	
427	0.0403303	3	426.798	73	0	5	0	0	0	277	225	28	190047232	191185920	1	1	
262	0.0220988	2	261.867	40	0	6	0	0	0	277	224	28	189067024	190047232	1	1	
154	0.0121543	1	153.915	22	1	7	0	0	0	278	224	28	188239152	189067024	0	1	
12	0.00165741	1	11.9934	3	1	4	0	0	0	343	251	25	191070320	192488440	0	112	
244	0.0314908	2	243.874	57	0	4	0	0	0	330	137	27	191142472	192488440	1	112	
80	0.00883952	1	79.9558	16	1	5	0	0	0	330	135	27	189937304	191142472	0	1	
32	0.00441976	1	31.9823	8	1	4	0	0	0	290	129	25	191049864	192488440	0	112	
16	0.00220988	1	15.9912	4	1	4	0	0	0	211	251	23	190948560	192488440	0	112	
609	0.0718211	3	608.713	130	0	4	0	0	0	210	254	27	191123360	192488440	2	112	
5	0.00055247	1	4.99724	1	1	5	0	0	0	208	252	27	190028008	191123360	0	2	
336	0.0342531	2	335.829	62	0	5	0	0	0	213	254	26	189995272	191123360	2	2	
84	0.00773458	1	83.9536	14	1	6	0	0	0	208	256	25	188961464	189995272	0	2	
72	0.00662964	1	71.9602	12	1	6	0	0	0	212	253	26	188996736	189995272	0	2	
708	0.0801082	4	707.68	145	0	4	0	0	0	342	208	24	191007424	192488440	1	112	
452	0.0447501	3	451.776	81	0	5	0	0	0	342	207	24	189898736	191007424	1	1	
227	0.0198889	2	226.881	36	0	6	0	0	0	341	206	24	188955304	189898736	1	1	
77	0.00607717	1	76.9575	11	1	7	0	0	0	340	206	23	188085216	188955304	0	1	
76	0.00994446	2	75.9602	18	0	4	0	0	0	288	135	23	190923176	192488440	1	112	
20	0.00220988	1	19.989	4	1	5	0	0	0	287	134	23	189831808	190923176	0	1	
48	0.00662964	1	47.9735	12	1	4	0	0	0	185	228	23	190943408	192488440	0	112	
3894	0.381757	8	3892.47	691	0	4	0	0	0	316	211	23	190794848	192488440	2	112	
10	0.00110494	1	9.99448	2	1	5	0	0	0	319	211	22	189786568	190794848	0	2	
2968	0.254136	7	2966.73	460	0	5	0	0	0	324	212	21	189725352	190794848	1	2	
2178	0.166846	6	2177	302	0	6	0	0	0	322	210	21	188816000	189725352	1	1	
1470	0.101654	5	1469.29	184	0	7	0	0	0	325	211	21	188041320	188816000	1	1	
959	0.0613242	4	958.509	111	0	8	0	0	0	325	210	21	187402584	188041320	2	1	
36	0.00220988	1	35.9801	4	1	9	0	0	0	324	205	17	186736384	187402584	0	2	
411	0.0237562	3	410.786	43	0	9	0	0	0	325	209	21	186865672	187402584	1	2	
195	0.0104969	2	194.895	19	0	10	0	0	0	326	209	20	186389640	186865672	1	1	
55	0.00276235	1	54.9696	5	1	11	0	0	0	326	208	20	186008584	186389640	0	1	
12	0.00165741	1	11.9934	3	1	4	0	0	0	352	262	20	190734864	192488440	0	112	
12	0.00165741	1	11.9934	3	1	4	0	0	0	250	264	18	190582384	192488440	0	112	
689	0.0790032	5	688.684	143	0	4	0	0	0	251	265	22	190882304	192488440	1	112	
401	0.0392254	4	400.804	71	0	5	0	0	0	256	265	21	189740432	190882304	1	1	
211	0.0182315	3	210.891	33	0	6	0	0	0	252	263	21	188829176	189740432	1	1	
79	0.00607717	2	78.9575	11	0	7	0	0	0	254	264	21	188054496	188829176	1	1	
16	0.00110494	1	15.9912	2	1	8	0	0	0	254	262	21	187414304	188054496	0	1	
24	0.00331482	1	23.9867	6	1	4	0	0	0	253	241	21	190802648	192488440	0	112	
529	0.0591143	6	528.764	107	0	4	0	0	0	334	169	21	190705712	192488440	1	112	
289	0.0259661	5	288.87	47	0	5	0	0	0	337	174	20	189649952	190705712	1	1	
194	0.0154692	4	193.907	28	0	6	0	0	0	337	173	20	188753664	189649952	1	1	
110	0.00773458	3	109.946	14	0	7	0	0	0	337	173	19	187940200	188753664	1	1	
75	0.00497223	2	74.9602	9	0	8	0	0	0	338	172	19	187319456	187940200	1	1	
27	0.00165741	1	26.9851	3	1	9	0	0	0	337	172	19	186791256	187319456	0	1	
28	0.00386729	1	27.9845	7	1	4	0	0	0	357	308	19	190671856	192488440	0	112	
310	0.0403303	3	309.839	73	0	4	0	0	0	372	161	23	190856512	192488440	2	112	
5	0.00055247	1	4.99724	1	1	5	0	0	0	374	159	21	189714528	190856512	0	2	
81	0.00883952	2	80.9558	16	0	5	0	0	0	371	160	23	189775968	190856512	1	2	
6	0.00055247	1	5.99669	1	1	6	0	0	0	372	159	22	188860120	189775968	0	1	
601	0.0662964	5	600.735	120	0	4	0	0	0	289	329	19	190681560	192488440	1	112	
401	0.0386729	4	400.807	70	0	5	0	0	0	289	328	19	189629648	190681560	1	1	
221	0.018784	3	220.887	34	0	6	0	0	0	289	327	19	188735000	189629648	1	1	
95	0.00718211	2	94.9497	13	0	7	0	0	0	288	328	18	187927808	188735000	1	1	
32	0.00220988	1	31.9823	4	1	8	0	0	0	288	327	18	187309416	187927808	0	1	
4372	0.331482	18	4370.67	600	0	4	0	0	0	269	187	24	191001488	192488440	1	112	
3780	0.249716	17	3778.75	452	0	5	0	0	0	266	186	24	189895040	191001488	1	1	
3275	0.193917	16	3273.84	351	0	6	0	0	0	269	186	24	188953288	189895040	1	1	
2747	0.1453	15	2745.98	263	0	7	0	0	0	269	185	24	188160840	188953288	1	1	
2334	0.112704	14	2333.1	204	0	8	0	0	0	272	186	23	187473280	188160840	1	1	
1982	0.0883952	13	1981.2	160	0	9	0	0	0	270	182	22	186928904	187473280	1	1	
1667	0.0690588	12	1666.31	125	0	10	0	0	0	269	188	23	186468176	186928904	1	1	
1437	0.056352	11	1436.38	102	0	11	0	0	0	271	186	23	186075672	186468176	1	1	
1239	0.0464075	10	1238.44	84	0	12	0	0	0	266	186	23	185754240	186075672	1	1	
987	0.0348056	9	986.548	63	0	13	0	0	0	269	187	23	185478184	185754240	1	1	
844	0.0287284	8	843.598	52	0	14	0	0	0	267	186	23	185241840	185478184	1	1	
690	0.0226513	7	689.66	41	0	15	0	0	0	269	186	23	185046160	185241840	1	1	
435	0.0132593	6	434.788	24	0	16	0	0	0	268	188	22	184863928	185046160	1	1	
323	0.00939199	5	322.84	17	0	17	0	0	0	269	184	22	184714056	184863928	1	1	
272	0.00773458	4	271.861	14	0	18	0	0	0	270	186	22	184593736	184714056	1	1	
182	0.00497223	3	181.906	9	0	19	0	0	0	266	186	22	184480696	184593736	1	1	
163	0.00441976	2	162.912	8	0	20	0	0	0	268	187	22	184389408	184480696	1	1	
63	0.00165741	1	62.9652	3	1	21	0	0	0	267	186	22	184301416	184389408	0	1	
128	0.0160216	2	127.936	29	0	4	0	0	0	301	251	17	190500040	192488440	1	112	
60	0.00662964	1	59.9669	12	1	5	0	0	0	301	251	16	189411248	190500040	0	1	
1222	0.14309	6	1221.43	259	0	4	0	0	0	315	221	23	190801080	192488440	2	112	
596	0.0574569	5	595.713	104	0	5	0	0	0	320	230	21	189666376	190801080	1	2	
291	0.0237562	4	290.857	43	0	6	0	0	0	321	230	20	188765160	189666376	1	1	
165	0.0121543	3	164.915	22	0	7	0	0	0	321	229	20	187997872	188765160	1	1	
81	0.0055247	2	80.9558	10	0	8	0	0	0	321	228	20	187366264	187997872	1	1	
9	0.00055247	1	8.99503	1	1	9	0	0	0	320	227	20	186831928	187366264	0	1	
30	0.00331482	1	29.9834	6	1	5	0	0	0	326	230	17	189469440	190801080	0	2	
60	0.00828705	1	59.9669	15	1	4	0	0	0	317	164	16	190398176	192488440	0	112	
16	0.00220988	1	15.9912	4	1	4	0	0	0	296	297	17	190444536	192488440	0	112	
5075	0.479544	11	5073.08	868	0	4	0	0	0	319	161	22	190857632	192488440	1	112	
3891	0.316013	10	3889.42	572	0	5	0	0	0	318	163	22	189777088	190857632	4	1	
1164	0.0856329	6	1163.49	155	0	6	0	0	0	316	164	22	188861016	189777088	1	4	
852	0.0569044	5	851.602	103	0	7	0	0	0	314	163	22	188080176	188861016	1	1	
586	0.0359106	4	585.713	65	0	8	0	0	0	316	163	22	187436736	188080176	1	1	
370	0.0209939	3	369.811	38	0	9	0	0	0	316	162	22	186895720	187436736	1	1	
208	0.0110494	2	207.89	20	0	10	0	0	0	316	163	21	186414984	186895720	1	1	
88	0.00441976	1	87.9514	8	1	11	0	0	0	316	162	21	186005376	186414984	0	1	
1483	0.0955773	9	1482.43	173	0	6	0	0	0	316	155	17	188583864	189777088	1	4	
1267	0.0756884	8	1266.47	137	0	7	0	0	0	318	154	17	187850728	188583864	1	1	
1029	0.0569044	7	1028.54	103	0	8	0	0	0	316	154	17	187247976	187850728	1	1	
845	0.0441976	6	844.602	80	0	9	0	0	0	317	153	17	186732056	187247976	1	1	
611	0.0298334	5	610.702	54	0	10	0	0	0	315	153	17	186312000	186732056	1	1	
431	0.0198889	4	430.781	36	0	11	0	0	0	316	152	17	185942928	186312000	1	1	
233	0.00994446	3	232.881	18	0	12	0	0	0	315	151	15	185620632	185942928	1	1	
173	0.00718211	2	172.907	13	0	13	0	0	0	317	151	16	185368816	185620632	1	1	
56	0.00220988	1	55.9691	4	1	14	0	0	0	316	151	16	185150864	185368816	0	1	
138	0.0127068	1	137.924	23	1	6	0	0	0	318	154	22	188750528	189777088	0	4	
6	0.00055247	1	5.99669	1	1	6	0	0	0	323	155	20	188751312	189777088	0	4	
59	0.00773458	2	58.9691	14	0	4	0	0	0	316	157	13	190190192	192488440	1	112	
15	0.00165741	1	14.9917	3	1	5	0	0	0	314	156	13	189205840	190190192	0	1	
1354	0.111046	14	1353.56	201	0	4	0	0	0	314	144	12	190135208	192488440	1	112	
1090	0.0745835	13	1089.63	135	0	5	0	0	0	313	143	12	189154776	190135208	1	1	
890	0.0524847	12	889.685	95	0	6	0	0	0	310	146	11	188303840	189154776	1	1	
788	0.0430927	11	787.698	78	0	7	0	0	0	313	146	11	187621056	188303840	1	1	
669	0.0337007	10	668.73	61	0	8	0	0	0	310	143	11	187052456	187621056	2	1	
523	0.0237562	9	522.786	43	0	9	0	0	0	312	145	11	186568376	187052456	2	2	
30	0.00165741	1	29.9834	3	1	10	0	0	0	311	144	11	186163176	186568376	0	2	
403	0.0165741	8	402.834	30	0	10	0	0	0	312	147	10	186149664	186568376	1	2	
353	0.0138118	7	352.848	25	0	11	0	0	0	306	144	10	185811424	186149664	1	1	
320	0.0121543	6	319.854	22	0	12	0	0	0	309	147	10	185527128	185811424	1	1	
260	0.00939199	5	259.878	17	0	13	0	0	0	306	145	10	185285392	185527128	1	1	
234	0.00828705	4	233.884	15	0	14	0	0	0	307	144	10	185081400	185285392	1	1	
192	0.00662964	3	191.901	12	0	15	0	0	0	310	146	10	184904952	185081400	1	1	
117	0.00386729	2	116.938	7	0	16	0	0	0	308	145	10	184748208	184904952	1	1	
85	0.00276235	1	84.953	5	1	17	0	0	0	311	145	10	184622056	184748208	0	1	
18	0.00110494	1	17.9901	2	1	9	0	0	0	308	148	9	186540344	187052456	0	2	
8	0.00110494	1	7.99558	2	1	4	0	0	0	306	139	11	190090640	192488440	0	112	
99	0.0132593	2	98.947	24	0	4	0	0	0	366	185	10	190067648	192488440	1	112	
15	0.00165741	1	14.9917	3	1	5	0	0	0	366	183	10	145704000	190067648	0	1	
32	0.00441976	1	31.9823	8	1	4	0	0	0	368	189	9	149982824	192488440	0	112	
357	0.0425402	4	356.83	77	0	4	0	0	0	339	213	10	190105720	192488440	1	112	
173	0.0171266	3	172.914	31	0	5	0	0	0	339	212	10	189101512	190105720	1	1	
103	0.00939199	2	102.944	17	0	6	0	0	0	339	211	10	188287752	189101512	1	1	
7	0.00055247	1	6.99613	1	1	7	0	0	0	338	209	10	187606984	188287752	0	1	
73	0.00939199	3	72.9624	17	0	4	0	0	0	310	241	7	161743104	192488440	1	112	
21	0.00220988	2	20.989	4	0	5	0	0	0	311	241	6	160694064	161743104	1	1	
6	0.00055247	1	5.99669	1	1	6	0	0	0	310	240	6	159600784	160694064	0	1	
945627	54.484	107	945409	98619	0	4	0	1	0	353	218	29	191192640	192488440	68	112	
2757	0.162979	17	2756.19	295	0	5	0	0	0	347	223	28	190052904	191192640	1	68	
2527	0.137565	16	2526.17	249	0	6	0	0	0	352	218	29	189072472	190052904	1	1	
2287	0.115466	15	2286.19	209	0	7	0	0	0	348	222	28	188257032	189072472	1	1	
2063	0.0977872	14	2062.22	177	0	8	0	0	0	347	222	28	187579400	188257032	1	1	
1775	0.0778983	13	1774.3	141	0	9	0	0	0	349	215	29	187013040	187579400	1	1	
1577	0.0657439	12	1576.34	119	0	10	0	0	0	349	221	28	186538104	187013040	1	1	
1367	0.0541421	11	1366.4	98	0	11	0	0	0	349	216	29	186138952	186538104	1	1	
1092	0.0403303	10	1091.52	73	0	12	0	0	0	346	219	29	185801384	186138952	1	1	
924	0.0325957	9	923.576	59	0	13	0	0	0	347	219	29	185517496	185801384	1	1	
781	0.0265186	8	780.629	48	0	14	0	0	0	348	220	27	185276192	185517496	1	1	
613	0.0198889	7	612.702	36	0	15	0	0	0	347	217	27	185074344	185276192	1	1	
493	0.0154692	6	492.752	28	0	16	0	0	0	349	215	28	184899240	185074344	1	1	
317	0.00939199	5	316.84	17	0	17	0	0	0	348	218	27	184741936	184899240	1	1	
232	0.00662964	4	231.881	12	0	18	0	0	0	347	216	28	184617264	184741936	1	1	
178	0.00497223	3	177.906	9	0	19	0	0	0	349	216	28	184501968	184617264	1	1	
102	0.00276235	2	101.945	5	0	20	0	0	0	349	218	28	184407112	184501968	1	1	
42	0.00110494	1	41.9768	2	1	21	0	0	0	348	218	28	184315408	184407112	0	1	
319	0.0314908	3	318.843	57	0	5	0	0	0	358	143	28	190038496	191192640	1	68	
174	0.0154692	2	173.907	28	0	6	0	0	0	357	143	28	189038880	190038496	1	1	
42	0.00331482	1	41.9768	6	1	7	0	0	0	357	144	27	188231088	189038880	0	1	
146	0.0149167	2	145.925	27	0	5	0	0	0	201	283	20	189681232	191192640	1	68	
66	0.00607717	1	65.9635	11	1	6	0	0	0	200	282	20	188776920	189681232	0	1	
3372	0.216016	25	3370.92	391	0	5	0	0	0	190	289	26	189999864	191192640	4	68	
2881	0.162426	24	2880.03	294	0	6	0	0	0	190	291	26	189031264	189999864	5	4	
634	0.0381204	8	633.733	69	0	7	0	0	0	196	294	23	188140608	189031264	2	5	
24	0.00165741	1	23.9867	3	1	8	0	0	0	194	294	23	187483432	188140608	0	2	
484	0.0265186	7	483.788	48	0	8	0	0	0	199	289	21	187452712	188140608	1	2	
388	0.0198889	6	387.821	36	0	9	0	0	0	196	291	22	186910912	187452712	1	1	
307	0.0149167	5	306.851	27	0	10	0	0	0	197	292	22	186452200	186910912	2	1	
156	0.00718211	4	155.921	13	0	11	0	0	0	198	295	22	186062224	186452200	1	2	
90	0.00386729	3	89.9536	7	0	12	0	0	0	197	293	22	185742456	186062224	1	1	
66	0.00276235	2	65.9641	5	0	13	0	0	0	196	293	22	185468720	185742456	1	1	
14	0.00055247	1	13.9923	1	1	14	0	0	0	196	294	22	185234608	185468720	0	1	
71	0.00331482	3	70.9635	6	0	11	0	0	0	198	291	21	186042104	186452200	2	2	
13	0.00055247	2	12.9928	1	1	13	0	0	0	198	292	21	185454088	186042104	0	2	
25	0.00110494	2	24.9867	2	0	12	0	0	0	199	293	21	185723808	186042104	1	2	
13	0.00055247	1	12.9928	1	1	13	0	0	0	199	294	21	185454328	185723808	0	1	
7	0.00055247	1	6.99613	1	1	7	0	0	0	189	278	22	188098504	189031264	0	5	
1743	0.0790032	23	1742.45	143	0	7	0	0	0	189	288	26	188223624	189031264	1	5	
1589	0.0668489	22	1588.47	121	0	8	0	0	0	191	285	24	187551816	188223624	2	1	
88	0.00497223	3	87.9552	9	0	9	0	0	0	192	285	22	186909120	187551816	2	2	
11	0.00055247	2	10.9939	1	1	11	0	0	0	190	281	22	186060432	186909120	0	2	
32	0.00165741	2	31.9834	3	0	10	0	0	0	191	282	22	186450184	186909120	1	2	
22	0.00110494	1	21.9878	2	1	11	0	0	0	191	284	22	186060768	186450184	0	1	
1373	0.0530371	21	1372.52	96	0	9	0	0	0	188	287	26	186991912	187551816	1	2	
1202	0.0425402	20	1201.57	77	0	10	0	0	0	190	283	24	186519976	186991912	1	1	
1112	0.037568	19	1111.59	68	0	11	0	0	0	190	284	23	186112008	186519976	1	1	
1046	0.0342531	18	1045.59	62	0	12	0	0	0	189	286	25	185780152	186112008	1	1	
914	0.028176	17	913.634	51	0	13	0	0	0	186	278	24	185501424	185780152	2	1	
806	0.0237562	16	805.667	43	0	14	0	0	0	185	279	25	185260792	185501424	2	2	
18	0.00055247	4	17.9901	1	1	18	0	0	0	185	280	25	184611856	185260792	0	2	
732	0.0209939	15	731.685	38	0	15	0	0	0	188	280	23	185063560	185260792	1	2	
642	0.017679	14	641.717	32	0	16	0	0	0	188	286	25	184889128	185063560	1	1	
530	0.0138118	13	529.765	25	0	17	0	0	0	189	286	24	184733360	184889128	1	1	
462	0.0116019	12	461.791	21	0	18	0	0	0	188	281	23	184612080	184733360	2	1	
348	0.00828705	11	347.843	15	0	19	0	0	0	187	286	25	184495984	184612080	1	2	
329	0.00773458	10	328.845	14	0	20	0	0	0	187	285	25	184402264	184495984	2	1	
21	0.00055247	1	20.9884	1	1	21	0	0	0	188	282	23	184307632	184402264	0	2	
248	0.0055247	9	247.878	10	0	22	0	0	0	187	281	24	184241040	184402264	2	2	
52	0.00110494	7	51.9746	2	0	23	0	0	0	186	280	24	184174832	184241040	1	2	
29	0.00055247	6	28.984	1	1	29	0	0	0	186	281	24	183924872	184174832	0	1	
130	0.00276235	7	129.936	5	0	23	0	0	0	188	285	24	184175200	184241040	1	2	
84	0.00165741	6	83.9569	3	0	26	0	0	0	187	282	24	184026424	184175200	1	1	
58	0.00110494	3	57.968	2	1	29	0	0	0	187	284	24	183924984	184026424	0	1	
42	0.00110494	4	41.9779	2	0	20	0	0	0	186	282	25	184402136	184612080	1	2	
22	0.00055247	2	21.9878	1	1	22	0	0	0	186	283	25	184243232	184402136	0	1	
17	0.00055247	4	16.9906	1	1	17	0	0	0	187	279	23	184723992	185501424	0	2	
64	0.00497223	2	63.9652	9	0	7	0	0	0	193	281	21	188055728	189031264	1	5	
8	0.00055247	1	7.99558	1	1	8	0	0	0	192	278	21	187415648	188055728	0	1	
7	0.00055247	1	6.99613	1	1	7	0	0	0	192	291	23	188140048	189031264	0	5	
7	0.00055247	2	6.99613	1	1	7	0	0	0	202	292	20	188010824	189999864	0	4	
